user_id,lesson,time_value,engagement,excitation,stress,relax,interest,focus,main_activity,sub_activity
id_12,lesson_2,2022-02-27 18:00:00.596566,0.418029,0.163634,0.375585,0.4825569999999999,0.529189,0.265407,VL,NA
id_12,lesson_2,2022-02-27 18:00:01.596566,0.4361198,0.1839067,0.3788498,0.4838399,0.536046,0.2623965,VL,NA
id_12,lesson_2,2022-02-27 18:00:02.596566,0.4542105999999999,0.2041793999999999,0.3821145999999999,0.4851228,0.542903,0.259386,VL,NA
id_12,lesson_2,2022-02-27 18:00:03.596566,0.4723014,0.2244521,0.3853794,0.4864057,0.54976,0.2563755,VL,NA
id_12,lesson_2,2022-02-27 18:00:04.596566,0.4903922,0.2447248,0.3886442,0.4876885999999999,0.556617,0.253365,VL,NA
id_12,lesson_2,2022-02-27 18:00:05.596566,0.508483,0.2649975,0.391909,0.4889715,0.563474,0.2503545,VL,NA
id_12,lesson_2,2022-02-27 18:00:06.596566,0.5265738,0.2852702,0.3951737999999999,0.4902544,0.570331,0.247344,VL,NA
id_12,lesson_2,2022-02-27 18:00:07.596566,0.5446645999999999,0.3055428999999999,0.3984386,0.4915372999999999,0.577188,0.2443335,VL,NA
id_12,lesson_2,2022-02-27 18:00:08.596566,0.5627554,0.3258156,0.4017034,0.4928202,0.584045,0.241323,VL,NA
id_12,lesson_2,2022-02-27 18:00:09.596566,0.5808462000000001,0.3460882999999999,0.4049682,0.4941031,0.590902,0.2383125,VL,NA
id_12,lesson_2,2022-02-27 18:00:10.596566,0.5989369999999999,0.366361,0.408233,0.495386,0.597759,0.235302,VL,NA
id_12,lesson_2,2022-02-27 18:00:11.596566,0.6050346999999999,0.3773371,0.4138435,0.5004771,0.5967699000000001,0.2613703999999999,VL,NA
id_12,lesson_2,2022-02-27 18:00:12.596566,0.6111324,0.3883132,0.419454,0.5055682,0.5957808000000001,0.2874388,VL,NA
id_12,lesson_2,2022-02-27 18:00:13.596566,0.6172300999999999,0.3992893,0.4250645,0.5106593,0.5947916999999999,0.3135072,VL,NA
id_12,lesson_2,2022-02-27 18:00:14.596566,0.6233278,0.4102654,0.430675,0.5157503999999999,0.5938026,0.3395756,VL,NA
id_12,lesson_2,2022-02-27 18:00:15.596566,0.6294255,0.4212415,0.4362854999999999,0.5208415,0.5928135,0.365644,VL,NA
id_12,lesson_2,2022-02-27 18:00:16.596566,0.6355232000000001,0.4322175999999999,0.441896,0.5259326,0.5918244,0.3917124,VL,NA
id_12,lesson_2,2022-02-27 18:00:17.596566,0.6416208999999999,0.4431937,0.4475065,0.5310236999999999,0.5908353,0.4177808,OS,TRA
id_12,lesson_2,2022-02-27 18:00:18.596566,0.6477185999999999,0.4541698,0.453117,0.5361148,0.5898462,0.4438492,OS,TRA
id_12,lesson_2,2022-02-27 18:00:19.596566,0.6538163,0.4651459,0.4587275,0.5412059,0.5888570999999999,0.4699175999999999,OS,TRA
id_12,lesson_2,2022-02-27 18:00:20.596566,0.659914,0.476122,0.464338,0.546297,0.5878680000000001,0.495986,OS,TRA
id_12,lesson_2,2022-02-27 18:00:21.596566,0.6636995,0.464815,0.4582403,0.5412739000000001,0.5870652999999999,0.4866489,OS,TRA
id_12,lesson_2,2022-02-27 18:00:22.596566,0.667485,0.453508,0.4521425999999999,0.5362508,0.5862626,0.4773117999999999,OS,TRA
id_12,lesson_2,2022-02-27 18:00:23.596566,0.6712705,0.442201,0.4460449,0.5312277000000001,0.5854599,0.4679747,OS,TRA
id_12,lesson_2,2022-02-27 18:00:24.596566,0.675056,0.4308939999999999,0.4399472,0.5262045999999999,0.5846571999999999,0.4586376,OS,TRA
id_12,lesson_2,2022-02-27 18:00:25.596566,0.6788415,0.419587,0.4338495,0.5211815,0.5838544999999999,0.4493005,OS,TRA
id_12,lesson_2,2022-02-27 18:00:26.596566,0.6826270000000001,0.40828,0.4277518,0.5161584,0.5830518,0.4399634,OS,TRA
id_12,lesson_2,2022-02-27 18:00:27.596566,0.6864125,0.396973,0.4216541,0.5111353000000001,0.5822491000000001,0.4306263,OS,TRA
id_12,lesson_2,2022-02-27 18:00:28.596566,0.690198,0.385666,0.4155564,0.5061122,0.5814464,0.4212892,OS,TRA
id_12,lesson_2,2022-02-27 18:00:29.596566,0.6939835,0.374359,0.4094587,0.5010891,0.5806437,0.4119521,OS,TRA
id_12,lesson_2,2022-02-27 18:00:30.596566,0.697769,0.363052,0.403361,0.496066,0.5798409999999999,0.402615,OS,TRA
id_12,lesson_2,2022-02-27 18:00:31.596566,0.690954,0.367517,0.3975825999999999,0.4791045999999999,0.5761156000000001,0.3948345,OS,TRA
id_12,lesson_2,2022-02-27 18:00:32.596566,0.6841389999999999,0.371982,0.3918042000000001,0.4621432,0.5723902000000001,0.387054,OS,TRA
id_12,lesson_2,2022-02-27 18:00:33.596566,0.6773239999999999,0.376447,0.3860258,0.4451818,0.5686648000000001,0.3792735,OS,TRA
id_12,lesson_2,2022-02-27 18:00:34.596566,0.670509,0.380912,0.3802474,0.4282204,0.5649394000000001,0.3714929999999999,OS,TRA
id_12,lesson_2,2022-02-27 18:00:35.596566,0.663694,0.385377,0.3744690000000001,0.411259,0.5612140000000001,0.3637125,OS,LIS
id_12,lesson_2,2022-02-27 18:00:36.596566,0.656879,0.389842,0.3686906,0.3942975999999999,0.5574886,0.355932,OS,LIS
id_12,lesson_2,2022-02-27 18:00:37.596566,0.6500640000000001,0.394307,0.3629122,0.3773362,0.5537632,0.3481515,OS,LIS
id_12,lesson_2,2022-02-27 18:00:38.596566,0.6432490000000001,0.3987719999999999,0.3571338,0.3603748,0.5500378,0.340371,OS,LIS
id_12,lesson_2,2022-02-27 18:00:39.596566,0.636434,0.403237,0.3513554,0.3434134,0.5463124,0.3325905,OS,LIS
id_12,lesson_2,2022-02-27 18:00:40.596566,0.6296189999999999,0.407702,0.345577,0.326452,0.542587,0.32481,OS,LIS
id_12,lesson_2,2022-02-27 18:00:41.596566,0.6165552000000001,0.4381377,0.3439924,0.3185837,0.5365361999999999,0.3348906,OS,LIS
id_12,lesson_2,2022-02-27 18:00:42.596566,0.6034914000000001,0.4685734,0.3424078,0.3107154,0.5304854,0.3449712,OS,LIS
id_12,lesson_2,2022-02-27 18:00:43.596566,0.5904275999999999,0.4990090999999999,0.3408232,0.3028471,0.5244346,0.3550518,OS,LIS
id_12,lesson_2,2022-02-27 18:00:44.596566,0.5773638000000001,0.5294448,0.3392386,0.2949788,0.5183838000000001,0.3651324,OS,LIS
id_12,lesson_2,2022-02-27 18:00:45.596566,0.5643,0.5598805,0.337654,0.2871105,0.512333,0.375213,OS,LIS
id_12,lesson_2,2022-02-27 18:00:46.596566,0.5512362,0.5903162,0.3360694,0.2792422,0.5062822,0.3852935999999999,OS,LIS
id_12,lesson_2,2022-02-27 18:00:47.596566,0.5381724,0.6207519,0.3344847999999999,0.2713739,0.5002314,0.3953742,OS,LIS
id_12,lesson_2,2022-02-27 18:00:48.596566,0.5251085999999999,0.6511876,0.3329002,0.2635055999999999,0.4941806,0.4054548,OS,LIS
id_12,lesson_2,2022-02-27 18:00:49.596566,0.5120448000000001,0.6816233,0.3313156,0.2556373,0.4881298,0.4155354,OS,LIS
id_12,lesson_2,2022-02-27 18:00:50.596566,0.498981,0.712059,0.329731,0.247769,0.482079,0.425616,OS,LIS
id_12,lesson_2,2022-02-27 18:00:51.596566,0.4903525999999999,0.705108,0.331703,0.2541198,0.4820485,0.4188880999999999,OS,LIS
id_12,lesson_2,2022-02-27 18:00:52.596566,0.4817242,0.6981569999999999,0.333675,0.2604706,0.482018,0.4121602,OS,LIS
id_12,lesson_2,2022-02-27 18:00:53.596566,0.4730957999999999,0.691206,0.335647,0.2668214,0.4819875,0.4054322999999999,OS,LIS
id_12,lesson_2,2022-02-27 18:00:54.596566,0.4644674,0.6842550000000001,0.337619,0.2731722,0.481957,0.3987044,OS,LIS
id_12,lesson_2,2022-02-27 18:00:55.596566,0.455839,0.677304,0.339591,0.279523,0.4819265,0.3919765,OS,LIS
id_12,lesson_2,2022-02-27 18:00:56.596566,0.4472105999999999,0.670353,0.341563,0.2858737999999999,0.481896,0.3852486,OS,LIS
id_12,lesson_2,2022-02-27 18:00:57.596566,0.4385822,0.663402,0.343535,0.2922245999999999,0.4818655,0.3785207,OS,LIS
id_12,lesson_2,2022-02-27 18:00:58.596566,0.4299537999999999,0.656451,0.345507,0.2985754,0.481835,0.3717928,OS,LIS
id_12,lesson_2,2022-02-27 18:00:59.596566,0.4213254,0.6495000000000001,0.347479,0.3049262,0.4818045,0.3650649,OS,LIS
id_12,lesson_2,2022-02-27 18:01:00.596566,0.412697,0.6425489999999999,0.349451,0.311277,0.481774,0.358337,OS,LIS
id_12,lesson_2,2022-02-27 18:01:01.596566,0.4187730999999999,0.620733,0.3482714,0.3163388,0.4862882,0.342577,OS,LIS
id_12,lesson_2,2022-02-27 18:01:02.596566,0.4248492,0.598917,0.3470917999999999,0.3214006,0.4908024,0.326817,OS,LIS
id_12,lesson_2,2022-02-27 18:01:03.596566,0.4309253,0.5771010000000001,0.3459122,0.3264624,0.4953166,0.311057,OS,LIS
id_12,lesson_2,2022-02-27 18:01:04.596566,0.4370014,0.555285,0.3447325999999999,0.3315242,0.4998308,0.295297,OS,LIS
id_12,lesson_2,2022-02-27 18:01:05.596566,0.4430774999999999,0.533469,0.343553,0.336586,0.5043449999999999,0.279537,OS,LIS
id_12,lesson_2,2022-02-27 18:01:06.596566,0.4491536,0.511653,0.3423734,0.3416478,0.5088592000000001,0.263777,OS,LIS
id_12,lesson_2,2022-02-27 18:01:07.596566,0.4552297,0.4898369999999999,0.3411938,0.3467095999999999,0.5133734000000001,0.248017,OS,LIS
id_12,lesson_2,2022-02-27 18:01:08.596566,0.4613058,0.468021,0.3400142,0.3517714,0.5178876,0.232257,OS,LIS
id_12,lesson_2,2022-02-27 18:01:09.596566,0.4673819,0.446205,0.3388345999999999,0.3568332,0.5224018,0.2164969999999999,OS,LIS
id_12,lesson_2,2022-02-27 18:01:10.596566,0.473458,0.424389,0.337655,0.3618949999999999,0.5269159999999999,0.200737,OS,LIS
id_12,lesson_2,2022-02-27 18:01:11.596566,0.4955666,0.4092743,0.3409552,0.3609302,0.5316288,0.2210482999999999,OS,LIS
id_12,lesson_2,2022-02-27 18:01:12.596566,0.5176752,0.3941595999999999,0.3442554,0.3599654,0.5363416000000001,0.2413596,OS,LIS
id_12,lesson_2,2022-02-27 18:01:13.596566,0.5397838,0.3790449,0.3475556,0.3590006,0.5410543999999999,0.2616709,OS,LIS
