user_id,lesson,time_value,engagement,excitation,stress,relax,interest,focus,main_activity,sub_activity
id_4,lesson_4,2022-02-27 18:00:00.596566,0.5027689999999999,0.2230469999999999,0.44132,0.506473,0.5847899999999999,0.306566,OS,TRA
id_4,lesson_4,2022-02-27 18:00:01.596566,0.5086837000000001,0.2369178,0.4386572,0.5011209,0.5830361000000001,0.3152357,OS,TRA
id_4,lesson_4,2022-02-27 18:00:02.596566,0.5145984,0.2507886,0.4359944,0.4957688,0.5812822,0.3239054,OS,TRA
id_4,lesson_4,2022-02-27 18:00:03.596566,0.5205131000000001,0.2646594,0.4333316,0.4904167,0.5795283,0.3325750999999999,OS,TRA
id_4,lesson_4,2022-02-27 18:00:04.596566,0.5264278,0.2785302,0.4306688,0.4850646,0.5777744,0.3412447999999999,OS,TRA
id_4,lesson_4,2022-02-27 18:00:05.596566,0.5323424999999999,0.292401,0.428006,0.4797125,0.5760205,0.3499145,OS,TRA
id_4,lesson_4,2022-02-27 18:00:06.596566,0.5382571999999999,0.3062718,0.4253432,0.4743604,0.5742666000000001,0.3585842,OS,TRA
id_4,lesson_4,2022-02-27 18:00:07.596566,0.5441719,0.3201426,0.4226804,0.4690083,0.5725127,0.3672539,OS,TRA
id_4,lesson_4,2022-02-27 18:00:08.596566,0.5500866,0.3340134,0.4200175999999999,0.4636561999999999,0.5707588,0.3759236,OS,TRA
id_4,lesson_4,2022-02-27 18:00:09.596566,0.5560012999999999,0.3478842,0.4173547999999999,0.4583041,0.5690048999999999,0.3845933,OS,TRA
id_4,lesson_4,2022-02-27 18:00:10.596566,0.561916,0.361755,0.414692,0.452952,0.5672510000000001,0.393263,OS,TRA
id_4,lesson_4,2022-02-27 18:00:11.596566,0.5472208000000001,0.3470939,0.4118752,0.4592744000000001,0.5663971,0.3716618,OS,TRA
id_4,lesson_4,2022-02-27 18:00:12.596566,0.5325255999999999,0.3324328,0.4090584,0.4655968,0.5655431999999999,0.3500606,OS,TRA
id_4,lesson_4,2022-02-27 18:00:13.596566,0.5178304,0.3177717,0.4062416,0.4719192,0.5646893,0.3284594,OS,TRA
id_4,lesson_4,2022-02-27 18:00:14.596566,0.5031352,0.3031105999999999,0.4034248,0.4782416,0.5638354,0.3068582,OS,TRA
id_4,lesson_4,2022-02-27 18:00:15.596566,0.48844,0.2884494999999999,0.400608,0.484564,0.5629814999999999,0.285257,OS,TRA
id_4,lesson_4,2022-02-27 18:00:16.596566,0.4737448,0.2737884,0.3977912,0.4908864,0.5621276,0.2636558,OS,TRA
